"species","period","from_id","to_id","area_i_ha","area_j_ha","length_km","cost_mean","cost_max"
"GEN","Early",5741,5812,10.7181881777223,12.4294552708608,1.97823376490863,348.935542488098,775.0439453125
"GEN","Early",5751,5928,7.83591270208177,13.1499497288512,2.15007142674936,235.032351989746,599.769287109375
"GEN","Early",5754,5758,9.54678656586448,253.349590058447,1.83338095116624,102.375518341064,241.550491333008
"GEN","Early",5758,5842,253.349590058447,27.1991497265696,1.73911688245431,197.392500724792,401.058929443359
"GEN","Early",5624,5777,21.527132824737,9.81781097213988,1.41639610306789,253.382977905273,451.355926513672
"GEN","Early",5789,5974,23.9589672246946,8.73691583053881,1.45970562748477,148.668717460632,328.495208740234
"GEN","Early",5812,5925,12.4294552708608,5.40410661074558,1.0439696961967,105.510571632385,191.776397705078
"GEN","Early",5825,5959,52.4217875592709,28.0123340111593,0.934264068711929,183.853843917847,255.003753662109
"GEN","Early",5428,5826,7.38429704920281,15.0387415373782,3.24213203435596,84.6399652099609,241.668228149414
"GEN","Early",5744,5830,5.40362609538527,8.64577147132886,1.33279220613578,213.252003097534,459.343017578125
"GEN","Early",5837,5952,19.9957504707191,18.7347436924695,1.05338095116624,103.235846443176,261.406219482422
"GEN","Early",5871,5879,5.76457989851964,17.7440985521201,0.457279220613579,71.210172958374,108.752899169922
"GEN","Early",5892,5990,10.5384289601798,8.82706009242803,0.80698484809835,143.451952438354,300.447814941406
"GEN","Early",5909,5925,26.3900866080618,5.40410661074558,0.741837661840736,126.572423324585,267.675018310547
"GEN","Early",5928,6044,13.1499497288512,8.19622028962747,1.59977705423413,302.451423225403,670.446166992188
"GEN","Early",5935,5990,39.4515527413611,8.82706009242803,0.764558441227157,71.1806153106689,142.384582519531
"GEN","Early",5944,5991,1910.78714001561,10.3582733125059,3.4374220741123,215.716131629944,759.573913574219
"GEN","Early",5959,6028,28.0123340111593,10.5383980294364,0.861837661840736,110.186765899658,253.116897583008
"GEN","Early",5974,5998,8.73691583053881,6.21491490065001,0.817279220613579,198.450531616211,364.857849121094
"GEN","Early",5879,5976,17.7440985521201,9.99795151704774,1.35338095116624,223.840810699463,511.96142578125
"GEN","Early",5952,5981,18.7347436924695,11.438952401982,3.64455844122716,730.025535011291,1612.47265625
"GEN","Early",5991,6023,10.3582733125059,6.935533218895,2.39698484809835,534.682125053406,1002.89868164062
"GEN","Early",6005,6039,9.09699070978856,17.8337188335188,0.549411254969543,90.2060208129883,174.986709594727
"GEN","Early",6006,6098,37.1995451637166,24.0491074805718,0.851543289325507,90.9607011795044,166.162994384766
"GEN","Early",6012,6060,8.28442024498163,9.81523074006275,0.499705627484771,98.848363571167,201.912704467773
"GEN","Early",5959,6023,28.0123340111593,6.935533218895,1.20426406871193,175.617983474731,397.333160400391
"GEN","Early",6044,6074,8.19622028962747,15.7619944855826,1.04485281374239,150.233594436646,340.710968017578
"GEN","Early",5909,6074,26.3900866080618,15.7619944855826,0.967279220613579,97.4944632720947,202.418716430664
"GEN","Early",6079,6236,29.9923212912004,11.8888623327636,1.47124891681028,203.012267036438,437.811370849609
"GEN","Early",6094,6424,205.544012803944,5.0440256696814,1.55911688245431,65.643151473999,165.253768920898
"GEN","Early",5974,6109,8.73691583053881,18.9149649881229,1.4639696961967,176.976533126831,421.760314941406
"GEN","Early",6039,6131,17.8337188335188,10.7182381014539,1.01911688245431,80.5079618835449,160.735855102539
"GEN","Early",6028,6163,10.5383980294364,38.640776211889,2.00308657865101,316.802258033752,757.920654296875
"GEN","Early",6175,6283,349.116731612816,13.6007697962163,1.34521861300698,76.7187303161621,151.690048217773
"GEN","Early",6074,6196,15.7619944855826,7.20550438291367,2.01462986797652,350.433302955627,810.220153808594
"GEN","Early",6247,6276,5.31344268682111,455.24319091752,2.48007142674936,183.451678161621,379.967590332031
"GEN","Early",6262,6267,26.0304791668689,6.84538987853502,0.607279220613579,77.9271561813354,148.006774902344
"GEN","Early",6266,6277,12.1592057437097,6.0345616126235,0.594852813742386,73.0049768829346,127.902824401855
"GEN","Early",6262,6282,26.0304791668689,24.5893279806097,0.624852813742386,98.6470397949219,151.000213623047
"GEN","Early",6284,6641,437.562971104497,32.0652168908475,2.47066017177982,250.131547317505,616.053771972656
"GEN","Early",6285,6345,46.642117841071,6.48315780241507,2.29242640687119,191.920600547791,331.562835693359
"GEN","Early",6306,7393,7486.98291875982,9.09441191895463,4.83021428024808,85.4754320144653,333.16943359375
"GEN","Early",6277,6311,6.0345616126235,86.9157210711496,0.757279220613579,100.966766738892,197.641708374023
"GEN","Early",6321,6382,11.3489670697047,6.21491299436881,0.671543289325507,137.047923965454,205.210311889648
"GEN","Early",6420,6464,11.1683450370571,6.7550607218917,0.969411254969543,123.601318054199,217.645797729492
"GEN","Early",6427,6490,8.82701993743708,21.1668305954992,0.95698484809835,114.851736984253,273.420013427734
"GEN","Early",6382,6439,6.21491299436881,88.6300523092252,0.979705627484771,99.9958549499512,201.208572387695
"GEN","Early",6448,6490,180.053283272939,21.1668305954992,1.25095454429505,213.624822425842,445.092071533203
"GEN","Early",6488,6609,95.0040623517204,5.94339697468001,0.701543289325507,166.392288360596,381.560913085938
"GEN","Early",6495,7034,321.720507402772,53.034428383882,2.3219090885901,52.6721287536621,133.03515625
"GEN","Early",6420,6498,11.1683450370571,20.6253952857109,0.989116882454314,209.149031066895,399.255523681641
"GEN","Early",6512,6586,700.126288861898,8.28456532574497,3.15977705423413,147.096201171875,339.407562255859
"GEN","Early",6439,6525,88.6300523092252,8.01632908371088,1.0739696961967,112.563995628357,280.585083007812
"GEN","Early",6533,6668,24.5893693659043,16.6631304631894,0.771837661840736,69.9282820129394,157.669189453125
"GEN","Early",6539,6593,326.767674033637,16.4824642677869,1.62036579926459,114.746915054321,192.785415649414
"GEN","Early",6548,9227,58443.4684732517,16.8434710526544,9.38330085889909,99.4649548339844,651.398010253906
"GEN","Early",6570,6571,11.6190359095442,22.1572471130959,0.517279220613579,151.709381561279,211.320373535156
"GEN","Early",6572,6662,5.58443583137859,7.74615350243329,0.739705627484771,164.999521560669,302.135528564453
"GEN","Early",6576,6632,21.8873260916814,14.051139114395,1.40698484809835,112.548799743652,256.910339355469
"GEN","Early",6577,6632,5.04400096128763,14.051139114395,0.793675323681471,98.2478050613403,210.331817626953
"GEN","Early",6571,6580,22.1572471130959,25.4898791131151,1.04485281374239,115.835142326355,255.937088012695
"GEN","Early",6586,6650,8.28456532574497,5.67315926575172,1.28183766184073,100.910123634338,225.365173339844
"GEN","Early",6590,6662,66.7429902944876,7.74615350243329,0.637279220613579,53.1120724487305,78.8878631591797
"GEN","Early",6608,6668,578.436740297643,16.6631304631894,1.95764501987817,87.6400856781006,236.774597167969
"GEN","Early",6641,6810,32.0652168908475,8.82693589711391,1.25610173055266,221.545939483643,444.368804931641
"GEN","Early",6688,6715,38.0996206747243,8.73679935187982,0.7139696961967,56.1607391738892,107.072105407715
"GEN","Early",6696,6870,15.5819921751417,20.7159911400831,1.80977705423413,330.969666938782,745.648742675781
"GEN","Early",6700,6894,141.950957199049,31.6146427255359,1.90066017177982,107.491223831177,326.144317626953
"GEN","Early",6708,6830,6.30503327788089,223.738706180283,2.23705627484771,184.764758338928,426.527282714844
"GEN","Early",6754,6780,24.3151614200109,23.1448887244934,4.95213203435596,789.219690704346,1432.95300292969
"GEN","Early",6762,6942,54.3015427263297,21.2523185544193,0.879411254969543,99.582420463562,212.876647949219
"GEN","Early",6772,6895,46.1163027910826,5.85461085567029,0.556690475583121,122.788675689697,200.868392944336
"GEN","Early",6780,6873,23.1448887244934,23.2351264055754,2.10426406871193,255.548279190063,615.789733886719
"GEN","Early",6662,6782,7.74615350243329,136.548524713339,1.77124891681028,124.243636932373,258.722351074219
"GEN","Early",6796,6862,15.9427086970517,32.1556310995256,0.757279220613579,101.769545135498,214.367538452148
"GEN","Early",6796,6803,15.9427086970517,9.36746159026267,1.15970562748477,144.618434295654,248.548126220703
"GEN","Early",6810,6924,8.82693589711391,5.4943185520462,0.80698484809835,121.12668598175,267.500152587891
"GEN","Early",6830,7107,223.738706180283,17.8342405567383,1.93580735803743,123.398728866577,330.362426757812
"GEN","Early",6834,7053,164.612921253494,5.13286522366034,1.57580735803743,122.731173286438,233.870864868164
"GEN","Early",6498,6837,20.6253952857109,107.720503282895,3.2939696961967,365.211784973145,1049.57080078125
"GEN","Early",5990,6864,8.82706009242803,13.3306614548378,8.45896536343781,987.553761444092,2172.484375
"GEN","Early",6870,6881,20.7159911400831,5.49425021101186,1.09455844122716,224.429776382446,438.600280761719
"GEN","Early",6873,6958,23.2351264055754,112.933709251234,1.6439696961967,213.69883392334,530.944946289062
"GEN","Early",6894,6952,31.6146427255359,17.2033853886809,1.11426406871193,119.287750473022,250.202514648438
"GEN","Early",6927,6942,12.3370999484561,21.2523185544193,0.937279220613579,104.303739280701,206.900588989258
"GEN","Early",6862,6940,32.1556310995256,16.1228586068648,1.02426406871193,103.201840209961,199.688690185547
"GEN","Early",6948,7280,166.721420663911,6.12483508916818,1.92977705423413,126.901318397522,286.345886230469
"GEN","Early",6958,7017,112.933709251234,16.3007261339896,1.50941125496954,127.420412979126,249.314041137695
"GEN","Early",6985,7067,38.6313981500724,63.0348524250964,0.98698484809835,64.6996523666382,146.03385925293
"GEN","Early",7018,7154,8.82591138978164,20.1735200120487,1.30970562748477,154.572202529907,393.388854980469
"GEN","Early",6952,7023,17.2033853886809,50.2591308254641,1.52911688245431,224.537379570007,471.544311523438
"GEN","Early",7052,7171,48.8066752726534,18.3699970838727,0.678822509939086,123.959210662842,253.481857299805
"GEN","Early",6985,7053,38.6313981500724,5.13286522366034,1.03154328932551,124.548949737549,269.509765625
"GEN","Early",7062,7154,79.252742311714,20.1735200120487,1.4639696961967,176.523498916626,420.666442871094
"GEN","Early",6940,7088,16.1228586068648,7.92632014154366,1.40911688245431,202.249520187378,444.495361328125
"GEN","Early",7089,7118,11.0783857029213,12.789655108218,1.02213203435596,153.015780792236,307.298736572266
"GEN","Early",7098,7516,13.7805597031344,24.1384644375652,3.62823376490863,707.247566833496,1525.44665527344
"GEN","Early",7017,7127,16.3007261339896,251.445288387459,2.13213203435596,215.468778381348,560.653503417969
"GEN","Early",7145,7355,418.725208662021,8.91672780675155,1.06580735803744,83.318646697998,128.367919921875
"GEN","Early",7156,7343,12.06886089806,8.55626120301072,1.67521861300698,341.161348190308,733.703186035156
"GEN","Early",7023,7181,50.2591308254641,217.968884338847,3.13617315730202,238.724808540344,644.416320800781
"GEN","Early",7089,7253,11.0783857029213,10.8982433702953,1.19183766184074,193.541044578552,397.443603515625
"GEN","Early",7264,7797,566.117206423437,53.8559777765286,2.70639610306789,142.513072967529,473.705627441406
"GEN","Early",7171,7272,18.3699970838727,7.74422963072873,0.971543289325507,188.544838943481,361.488372802734
"GEN","Early",7280,7294,6.12483508916818,5.49434128823528,0.732426406871193,118.031066894531,237.252807617188
"GEN","Early",7286,7302,5.04400088468699,35.1277896358705,2.48698484809835,389.35727180481,954.856750488281
"GEN","Early",7289,7404,7.83508767980993,9.636252880801,0.907279220613579,147.170037384033,304.712860107422
"GEN","Early",7294,7302,5.49434128823528,35.1277896358705,1.10698484809835,158.212285957336,304.726165771484
"GEN","Early",7154,7309,20.1735200120487,19.9034220668121,1.61735064736294,212.770995292664,436.370849609375
"GEN","Early",7342,7508,26.4789839830817,7.92579054269837,5.50190908859009,1142.1156375885,2458.2587890625
"GEN","Early",7343,7405,8.55626120301072,9.09665090454484,0.699411254969543,124.055932617187,205.036773681641
"GEN","Early",7355,7382,8.91672780675155,7.11537706219233,0.731543289325507,83.1808277130127,192.917404174805
"GEN","Early",7358,7472,18.7348993556766,41.4329309181759,1.45580735803743,118.277218818665,230.167877197266
"GEN","Early",7382,7420,7.11537706219233,19.2745533937429,0.484264068711929,58.6675754547119,109.224388122559
"GEN","Early",7386,7431,5.22245805342367,280.755503214803,2.73889393668845,238.009757881165,506.323425292969
"GEN","Early",7393,7431,9.09441191895463,280.755503214803,1.29639610306789,173.172506713867,314.963043212891
"GEN","Early",7439,7543,17.9195609645268,6.843670884728,0.986101730552664,205.017395095825,306.438873291016
"GEN","Early",7404,7500,9.636252880801,5.31341527284822,1.88823376490863,323.680740127563,747.740478515625
"GEN","Early",7405,7508,9.09665090454484,7.92579054269837,0.83698484809835,116.165377731323,211.128173828125
"GEN","Early",7531,7543,72.9387167486089,6.843670884728,1.30882250993909,200.035784454346,411.498138427734
"GEN","Early",7541,9805,75112.6855588852,5.94277341397114,7.18602163828551,70.7106898117065,164.652877807617
"GEN","Early",7603,7731,5.31268914457767,9.09460283612513,0.942426406871193,202.368031578064,392.888702392578
"GEN","Early",7695,8137,44.9457974307918,36.5690949130652,4.26161471607487,637.765374908447,1483.34118652344
"GEN","Early",7711,7958,11.1649841134893,6.122714492955,2.28124891681028,119.615817108154,285.985595703125
"GEN","Early",7731,7743,9.09460283612513,11.7059473729456,0.422132034355964,79.4765170288086,170.919815063477
"GEN","Early",7731,7739,9.09460283612513,15.1276137585936,0.559705627484771,131.354199295044,242.19303894043
"GEN","Early",7770,7801,24.2227093918181,296.525886814458,1.16698484809835,101.767775421143,216.92985534668
"GEN","Early",7771,7927,39.0808739139932,5.13275817862535,1.46095454429505,235.858236999512,514.803100585938
"GEN","Early",7776,7851,6.66370270973509,13.0572641197332,0.559705627484771,87.0399073791504,144.860382080078
"GEN","Early",7743,7795,11.7059473729456,29.5350176807646,0.667279220613579,97.7766114044189,151.089828491211
"GEN","Early",7797,8058,53.8559777765286,35.8439677487388,2.26455844122716,269.949540596008,743.897155761719
"GEN","Early",7801,8023,296.525886814458,11.1658998634308,1.17124891681028,95.172322845459,197.009979248047
"GEN","Early",7922,8262,94.2137845239635,6.48507201190655,2.6455129855222,465.481436882019,1036.18774414062
"GEN","Early",7925,8046,180.500447917739,16.2125872819768,1.15242640687119,147.777941131592,326.25830078125
"GEN","Early",7927,7972,5.13275817862535,7.20388214224615,0.544264068711929,116.831538162231,207.972412109375
"GEN","Early",7942,8042,24.3132820579145,15.2182376403585,1.21367532368147,183.164340057373,392.782775878906
"GEN","Early",7472,7952,41.4329309181759,7.65608648801475,3.56183766184073,175.873461074829,427.769378662109
"GEN","Early",7953,7958,22.7800479379093,6.122714492955,0.539116882454314,131.749022216797,215.669738769531
"GEN","Early",7960,8095,7.92519929532865,6.12404728102931,1.66279220613578,372.782001419067,734.291015625
"GEN","Early",7963,7995,87.6188091143557,155.155293279688,1.69367532368147,94.6687585067749,213.280014038086
"GEN","Early",7980,8118,89.6209917314031,5.13406382496811,0.883675323681471,53.9305325698853,97.4473190307617
"GEN","Early",7795,7983,29.5350176807646,25.392963133319,1.75154328932551,207.755921554565,530.594604492188
"GEN","Early",7988,8046,6.03468389343433,16.2125872819768,0.752132034355964,132.608815231323,240.904006958008
"GEN","Early",7942,7995,24.3132820579145,155.155293279688,1.42580735803743,85.6086973953247,207.168487548828
"GEN","Early",7972,8042,7.20388214224615,15.2182376403585,0.708822509939086,78.9596854400635,159.652145385742
"GEN","Early",8058,8111,35.8439677487388,14.6797443635517,1.41213203435596,254.454949760437,540.98486328125
"GEN","Early",8082,8118,18.6447486133971,5.13406382496811,0.65698484809835,155.521235656738,286.842437744141
"GEN","Early",8095,8111,6.12404728102931,14.6797443635517,0.891837661840736,116.34202129364,284.349151611328
"GEN","Early",8023,8120,11.1658998634308,15.3982309868653,1.52308657865101,182.280666427612,409.840606689453
"GEN","Early",8137,8299,36.5690949130652,12.9703115964771,2.11279220613578,213.017989349365,580.575439453125
"GEN","Early",8046,8140,16.2125872819768,19.3649967775468,1.58308657865101,278.730047302246,625.462585449219
"GEN","Early",7342,8152,26.4789839830817,35.3051125491029,7.52771644662753,1578.35734855652,3453.82495117188
"GEN","Early",8164,8203,6.03393738786627,7.9251825849723,0.779116882454314,135.388904457092,269.618835449219
"GEN","Early",8190,8235,11.9794958175136,19.095136723592,0.552426406871193,80.6582499694824,143.729293823242
"GEN","Early",8205,8215,7.56560589363061,8.82656503192327,1.20727922061358,271.881848449707,512.408447265625
"GEN","Early",8118,8206,5.13406382496811,5.13406091563277,1.01095454429505,200.439571990967,430.586364746094
"GEN","Early",8251,8292,22.3321389134261,9.54513674220519,1.30367532368147,157.68368522644,350.654113769531
"GEN","Early",8140,8347,19.3649967775468,5.58431758848394,2.66308657865101,512.612614517212,1094.51159667969
"GEN","Early",8356,8403,6.12486749296664,7.65608735673189,0.956101730552664,171.833229827881,369.695922851562
"GEN","Early",8356,8417,6.12486749296664,5.40429233358203,1.25095454429505,252.496359710693,525.004211425781
"GEN","Early",8347,8443,5.58431758848394,7.47568196374299,7.81918830920367,1905.09512176514,3849.48706054688
"GEN","Early",8472,8524,35.5776260901906,17.1132635084397,1.30279220613578,182.608545532227,453.569366455078
"GEN","Early",8481,8534,34.9349995386412,5.22226971040476,1.19308657865101,90.449988822937,233.918411254883
"GEN","Early",8292,8492,9.54513674220519,5.31282760245154,3.18462986797652,94.035938873291,204.741012573242
"GEN","Early",8152,8532,35.3051125491029,6.21431382392169,7.65734198184515,1613.7121453476,3498.60888671875
"GEN","Early",8534,8541,5.22226971040476,43.9393187201966,1.00669047558312,72.1742727279663,125.491050720215
"GEN","Early",8541,8542,43.9393187201966,8.91399257622769,1.49183766184073,205.132524032593,464.079406738281
"GEN","Early",8590,9227,7.74619062257447,16.8434710526544,7.55116882454313,716.012858657837,1610.65185546875
"GEN","Early",8597,8631,87.0082113261464,32.2453151324495,0.98698484809835,131.130359039307,307.013122558594
"GEN","Early",8615,8967,705.077876210159,7.47591132109179,1.94610173055266,80.5219194412231,184.316787719727
"GEN","Early",8644,8805,34.4008969836825,17.2003421000352,1.88220346110533,306.284351882935,724.360229492188
"GEN","Early",8631,8664,32.2453151324495,7.29574401877887,1.95727922061358,319.034507598877,760.979919433594
"GEN","Early",8794,8930,79.0828150273463,9.36743385048896,1.16610173055266,165.927689208984,350.688659667969
"GEN","Early",8805,8845,17.2003421000352,21.7029141419474,1.59124891681028,330.929593811035,554.558471679688
"GEN","Early",8808,9024,189.419336949866,18.3745013476924,0.891837661840736,84.054741897583,145.863571166992
"GEN","Early",8810,8921,17.5637556081084,9.90775760985485,0.842132034355964,98.8739183807373,192.073104858398
"GEN","Early",8541,8834,43.9393187201966,6.75298941920259,2.95882250993908,104.193177986145,337.102722167969
"GEN","Early",8893,9100,95.8180095799473,9.27561892137455,1.23727922061358,73.8919897079468,183.567260742188
"GEN","Early",8808,8922,189.419336949866,6.3950371978444,1.14338095116624,118.600968780518,246.591583251953
"GEN","Early",8930,8969,9.36743385048896,5.58443322724695,0.496690475583121,148.241383209229,263.179321289062
"GEN","Early",8950,9394,1569.31555619269,6.93551424061113,1.79485281374239,104.550262451172,272.728851318359
"GEN","Early",8967,9059,7.47591132109179,16.5731196470571,1.32551298552221,187.630287246704,332.770965576172
"GEN","Early",8989,9018,5.22410667697448,8.73686067449922,0.789411254969543,199.142327880859,344.794769287109
"GEN","Early",9010,9067,6.84542998885958,14.6816375810873,0.913675323681471,138.982882194519,313.579772949219
"GEN","Early",9018,9048,8.73686067449922,6.57515792854541,0.771837661840736,111.14225112915,249.002685546875
"GEN","Early",8969,9019,5.58443322724695,6.0347924608613,0.551543289325507,189.479503936768,263.179321289062
"GEN","Early",9045,9059,5.31420919799498,16.5731196470571,0.56698484809835,158.912976379395,222.788940429688
"GEN","Early",9010,9051,6.84542998885958,113.580132990237,1.2539696961967,109.219116210938,200.627410888672
"GEN","Early",9045,9067,5.31420919799498,14.6816375810873,0.814264068711929,123.913874511719,289.919372558594
"GEN","Early",9090,9193,7.02555419343741,6.21491170093036,1.19183766184074,89.2337661743164,192.585189819336
"GEN","Early",8808,9096,189.419336949866,24.5893600606009,1.3379393923934,138.158061599731,345.922119140625
"GEN","Early",9101,9141,10.536553483255,29.1781275080339,0.764558441227157,88.0897896194458,164.752502441406
"GEN","Early",9059,9113,16.5731196470571,7.92627022522199,0.828822509939086,124.014989395142,252.546783447266
"GEN","Early",9115,9164,6.66514941902505,162.21529677416,1.33970562748477,73.1358544921875,177.001571655273
"GEN","Early",9101,9126,10.536553483255,19.272113535587,1.71426406871193,295.97047088623,608.148071289062
"GEN","Early",9143,9191,10.8085573431776,7.20570127799107,0.7139696961967,148.248078460693,256.658416748047
"GEN","Early",9149,9394,9.09723971262083,6.93551424061113,2.72220346110532,506.726089859009,1157.41186523438
"GEN","Early",9181,9204,8.19649421187668,35.3079702572146,0.662132034355964,84.4494083404541,162.895034790039
"GEN","Early",9193,9237,6.21491170093036,74.488884469223,1.10698484809835,86.8713404846191,174.652481079102
"GEN","Early",9220,9273,130.873129676484,19.1850939490077,1.17727922061358,87.5203081893921,191.566467285156
"GEN","Early",9235,9285,92.6673269406387,11.8873100625497,0.969411254969543,90.0907123565674,219.311172485352
"GEN","Early",9204,9283,35.3079702572146,7.20571565377846,1.46610173055266,194.918883056641,467.851745605469
"GEN","Early",9204,9309,35.3079702572146,28.282399461422,1.04698484809835,131.880967788696,216.596572875977
"GEN","Early",9314,9563,5.49431549630921,16.5730157127367,2.57485281374239,517.70177986145,1128.01086425781
"GEN","Early",9319,9340,5.13307775243658,20.532382301535,0.879411254969543,123.176013031006,233.839752197266
"GEN","Early",9349,9523,861.62043622411,16.3929735596719,2.08066017177982,92.6378968048096,223.519195556641
"GEN","Early",9285,9357,11.8873100625497,39.8043082245781,1.3379393923934,167.992071609497,424.271087646484
"GEN","Early",9394,9411,6.93551424061113,17.8341831307991,0.664264068711929,138.84187210083,251.741470336914
"GEN","Early",9235,9433,92.6673269406387,6.12382746234051,1.89764501987817,258.662660598755,604.132385253906
"GEN","Early",9495,9499,20.1760757894128,7.11566706125529,0.692132034355964,72.9684001541138,132.673446655273
"GEN","Early",9499,9543,7.11566706125529,9.72774625311587,0.59698484809835,67.4470807647705,140.002578735352
"GEN","Early",9433,9570,6.12382746234051,22.4239090697931,2.03220346110533,380.126712493896,835.969116210938
"GEN","Early",9543,9572,9.72774625311587,30.174009644781,1.05941125496954,118.068306274414,256.607574462891
"GEN","Early",9614,9719,8.0150836706755,6.39404129667103,1.27367532368147,188.629789428711,450.942077636719
"GEN","Early",9620,9656,7.11567152948889,7.92631517657537,0.724264068711928,161.539354400635,299.2314453125
"GEN","Early",9663,9748,24.588959349814,33.5958864308678,1.14426406871193,91.4116796112061,150.420074462891
"GEN","Early",9620,9683,7.11567152948889,35.9386506372973,0.784264068711929,102.387197189331,165.649841308594
"GEN","Early",9725,9793,95.0248214038936,139.519686824101,1.49007142674936,81.0518297958374,156.334228515625
"GEN","Early",9563,9727,16.5730157127367,5.49430145767917,2.6634523779156,548.17649848938,1177.18688964844
"GEN","Early",9762,10031,149.736566348229,7.9235596415316,1.31308657865101,224.042407150269,493.387725830078
"GEN","Early",9772,9980,13.1505113022309,20.1761315408893,2.76977705423413,323.930802459717,692.652648925781
"GEN","Early",9319,9784,5.13307775243658,6.57389132448821,5.43587878478679,1211.27595687866,2556.53125
"GEN","Early",9793,9870,139.519686824101,52.6012666024524,1.54154328932551,117.243048095703,340.828887939453
"GEN","Early",9802,9870,54.7628847999932,52.6012666024524,1.33367532368147,83.6538712310791,184.38703918457
"GEN","Early",9805,9983,5.94277341397114,10.9850924953411,1.57367532368147,127.176056137085,308.804260253906
"GEN","Early",9656,9815,7.92631517657537,1082.75186472168,4.0794826817189,95.4962154769897,303.158355712891
"GEN","Early",9826,9832,7.38318064828578,48.3508519104126,0.757279220613579,140.542910957336,229.787094116211
"GEN","Early",9881,9889,11.4386922274072,5.4040977931914,0.872132034355964,155.079261398315,327.061187744141
"GEN","Early",9793,9952,139.519686824101,1237.48376066608,3.16580735803743,112.783425064087,254.051864624023
"GEN","Early",9980,10227,20.1761315408893,17.8342608555992,1.70095454429505,155.496616210938,361.486053466797
"GEN","Early",9983,10041,10.9850924953411,36.6469306246124,0.891837661840736,102.901632614136,196.491394042969
"GEN","Early",9985,10260,16.4820325723595,7.11525402568859,4.07771644662753,827.347265625,1824.19848632812
"GEN","Early",9987,10153,7.1156151736918,7.29577068158208,2.34462986797652,155.877303619385,308.676605224609
"GEN","Early",10001,10210,55.2832119561289,7.20302021684407,1.27970562748477,116.258573493958,275.548187255859
"GEN","Early",10002,10041,11.9754697891691,36.6469306246124,1.18580735803744,104.88157585144,207.477096557617
"GEN","Early",9725,10025,95.0248214038936,14.0511104689949,4.17198051533946,353.001585006714,775.156372070312
"GEN","Early",10031,10083,7.9235596415316,6.30280999225464,0.731543289325507,91.5719255828857,159.476974487305
"GEN","Early",10036,10229,135.145727265366,5.76234635322679,0.902132034355964,103.695427284241,201.011993408203
"GEN","Early",10058,10135,75.902751540542,5.94253109061094,0.962132034355964,86.3184875488281,152.251800537109
"GEN","Early",10083,10089,6.30280999225464,22.329884997617,0.676690475583121,94.5997076416016,179.711013793945
"GEN","Early",10095,10136,156.542160329059,8.91697242412804,1.42580735803743,142.697458305359,356.428588867188
"GEN","Early",10111,10136,9.63754451089878,8.91697242412804,0.752132034355964,126.281808166504,241.27326965332
"GEN","Early",10128,10268,8.37644344503131,23.4180424648897,1.34823376490863,189.240852813721,448.980651855469
"GEN","Early",10135,10219,5.94253109061094,19.5383090958283,0.619705627484771,94.5399784088135,165.094299316406
"GEN","Early",10138,10229,8.01326193691988,5.76234635322679,0.522426406871193,37.991400642395,69.7770690917969
"GEN","Early",10153,10230,7.29577068158208,10.7184810794237,0.574264068711928,106.543187789917,189.808349609375
"GEN","Early",10156,10750,15119.6499447953,79.5336082208472,4.87918830920367,95.2596404647827,366.909393310547
"GEN","Early",10179,10431,12.4292732198864,5.85438934687112,2.21646752981725,553.66045211792,1100.82299804688
"GEN","Early",10089,10199,22.329884997617,9.81430315978917,0.938528137423857,128.903599147797,266.719482421875
"GEN","Early",10210,10219,7.20302021684407,19.5383090958283,1.02727922061358,99.6787183380127,225.693298339844
"GEN","Early",10227,10341,17.8342608555992,14.1413089377579,0.823675323681471,109.724645423889,200.730575561523
"GEN","Early",10260,10671,7.11525402568859,8.82649940828624,3.1255129855222,665.180487060547,1313.62939453125
"GEN","Early",10316,10379,93.2796905175464,25.2105516439075,1.15242640687119,149.849402999878,322.728973388672
"GEN","Early",10319,10393,9.90784783700201,19.6355532068399,0.51,81.613694190979,154.899917602539
"GEN","Early",10095,10374,156.542160329059,5.67441732312802,1.58610173055266,222.941075973511,426.098907470703
"GEN","Early",10379,10483,25.2105516439075,10.0841691930964,0.959116882454314,127.198598480225,231.05046081543
"GEN","Early",10412,11609,7154.76826237848,12.0695371196597,4.63367532368147,131.317061157227,450.274169921875
"GEN","Early",10420,10765,11.3490680254235,6.30503388821248,2.84043722601395,344.201873168945,571.33203125
"GEN","Early",10442,10550,7.7461128422672,10.4482593663449,1.69066017177982,271.150339584351,638.353210449219
"GEN","Early",10462,10552,9.09366769233895,27.2810043224979,0.66,68.2767356872559,132.390411376953
"GEN","Early",10482,10555,23.598218564313,67.822472217386,1.33066017177982,118.881303710938,204.524139404297
"GEN","Early",10483,10589,10.0841691930964,9.90408438136383,0.824558441227157,182.583963775635,347.814178466797
"GEN","Early",10462,10493,9.09366769233895,12.8752503676302,0.752132034355964,217.019518280029,382.504302978516
"GEN","Early",10341,10520,14.1413089377579,181.675306961278,2.55374675043083,143.358798294067,380.405456542969
"GEN","Early",10525,10611,5.67448966189771,6.75534567022818,0.752132034355964,162.56997253418,295.370056152344
"GEN","Early",10531,10589,74.8211917919181,9.90408438136383,0.831837661840736,79.8248208618164,119.829597473145
"GEN","Early",10533,10831,126.722891763094,5.49403218806473,0.779116882454314,71.3121021270752,130.680618286133
"GEN","Early",10536,10552,9.72387565066555,27.2810043224979,0.842132034355964,93.1233155822754,184.481521606445
